id,gender,salary,doj
1322,M,13222.97,2021-11-09
1113,M,20943.73,2020-10-31
1178,F,15957.58,2021-11-28
1204,F,16274.24,2021-02-07
1803,M,15172.58,2023-07-07
1369,F,18074.39,2020-10-18
1335,M,19703.29,2023-06-22
1729,F,17270.15,2020-09-13
1989,F,19227.72,2023-09-16
1195,M,13594.75,2023-06-25
1791,F,12748.42,2020-08-09
1657,M,14138.12,2021-05-01
1140,F,12256.61,2021-01-13
1737,F,12532.91,2021-03-21
1692,F,22413.27,2022-02-03
1005,M,13147.15,2022-04-22
1328,M,21519.78,2020-08-13
1257,M,22583.6,2022-04-25
1103,F,16529.3,2022-05-29
1613,F,13040.36,2022-03-17
1868,M,16349.64,2022-05-29
1796,M,19519.75,2022-09-08
1062,M,11322.23,2022-10-07
1509,M,18418.92,2023-02-15
1657,F,21285.32,2022-05-18
1022,M,19530.92,2023-08-01
1411,F,15365.2,2022-06-30
1339,F,11505.95,2022-01-02
1544,F,19560.24,2020-05-12
1172,M,21524.06,2023-12-12
1587,F,16834.73,2021-05-31
1221,M,22506.14,2023-05-26
1522,F,20181.26,2023-06-18
1712,F,19651.34,2022-04-12
1807,F,13950.95,2020-02-12
1680,M,14209.45,2023-01-11
1055,F,18962.63,2023-12-28
1347,F,21074.87,2021-03-01
1069,F,18606.82,2020-03-31
1429,F,15809.58,2020-03-16
1652,F,13405.97,2023-07-14
1305,F,11930.38,2022-04-17
1974,F,20269.23,2022-06-15
1941,M,16540.98,2021-11-04
1145,F,22832.45,2023-06-27
1322,M,15316.3,2023-06-20
1493,M,21915.77,2022-02-17
1209,M,14274.71,2020-06-23
1031,F,15065.16,2022-01-22
1192,M,15222.38,2023-09-07
1951,F,21509.05,2022-09-13
1392,M,11086.34,2020-04-30
1454,F,18914.56,2020-06-05
1621,F,22927.12,2021-01-06
1047,M,18051.66,2020-11-12
1057,F,11538.25,2020-08-18
1908,M,14706.64,2020-12-30
1459,F,11092.8,2020-06-23
1806,M,15439.31,2023-04-19
1166,F,19308.24,2022-07-25
1127,F,19829.51,2020-11-21
1695,M,11730.44,2020-07-14
1539,F,15760.79,2021-05-17
1209,F,21627.2,2023-07-25
1555,F,21589.15,2020-12-01
1404,M,15180.19,2021-03-22
1801,F,15660.12,2022-05-10
1221,M,15161.91,2020-09-27
1229,F,22346.56,2020-04-01
1242,F,19234.9,2020-02-16
1879,M,15140.06,2023-11-29
1918,M,17089.42,2022-09-14
1639,M,19493.18,2020-05-23
1931,M,20300.98,2020-08-27
1196,F,19521.4,2023-10-21
1793,M,21380.98,2021-12-12
1336,F,17303.08,2021-10-14
1639,M,12818.75,2021-01-12
1405,F,17960.27,2021-07-27
1633,F,15609.05,2020-04-09
1816,M,13298.35,2022-08-11
1584,M,15213.22,2020-06-02
1626,M,15819.54,2020-02-09
1288,M,11075.65,2021-05-25
1617,M,16369.89,2020-10-07
1478,M,15734.69,2022-02-26
1278,F,15013.89,2023-12-29
1692,F,20616.64,2021-02-21
1412,M,14065.55,2020-09-28
1109,F,19115.12,2022-08-09
1725,F,12616.35,2021-01-30
1390,M,11473.38,2023-12-02
1583,M,17492.48,2020-08-29
1354,M,18737.1,2021-04-09
1461,M,22109.99,2021-01-27
1094,F,11537.12,2021-10-23
1254,F,12257.56,2022-08-06
1067,M,15343.81,2020-06-03
1302,F,10523.93,2022-04-02
1306,M,14123.9,2022-02-07
1539,F,18334.02,2023-02-03
1128,F,21174.03,2022-06-20
1788,M,17162.41,2020-05-20
1889,M,10957.47,2023-07-24
1735,M,17067.4,2021-01-09
1687,F,19856.45,2023-12-05
1978,M,10209.68,2022-12-03
1043,F,20597.45,2023-05-22
1246,F,18603.53,2021-10-20
1355,F,19231.09,2022-11-18
1667,M,11059.79,2021-02-17
1495,M,18863.5,2020-06-29
1679,F,16454.53,2023-08-21
1653,M,21027.13,2021-06-03
1760,F,12005.15,2021-11-09
1580,M,12191.56,2020-11-01
1373,F,17269.02,2022-04-04
1908,M,17351.27,2022-12-26
1512,F,13274.85,2021-01-07
1520,F,10880.01,2022-01-16
1470,F,22256.28,2023-07-18
1635,M,16461.12,2023-05-02
1153,M,12345.83,2023-05-27
1179,M,22589.16,2020-12-23
1369,F,12813.12,2022-04-02
1316,M,12932.05,2020-04-19
1935,M,13423.97,2023-04-19
1123,F,12938.14,2022-12-01
1480,F,18653.2,2023-01-15
1644,M,18470.42,2021-10-20
1623,F,16965.17,2020-09-29
1867,F,21009.67,2021-05-11
1065,F,20879.75,2022-08-14
1328,F,17551.45,2022-11-06
1812,F,22287.49,2020-04-30
1161,F,19540.56,2020-11-14
1706,F,20887.49,2023-02-13
1428,M,12153.2,2021-09-14
1245,M,21554.32,2023-11-15
1472,F,12120.55,2020-06-15
1289,M,12134.06,2022-06-21
1023,F,13291.85,2020-05-12
1582,F,17687.41,2020-07-08
1223,F,11109.67,2021-10-27
1162,M,10287.18,2023-03-28
1229,M,13526.09,2022-06-02
1201,F,22644.65,2020-12-09
1226,F,14701.63,2021-06-18
1389,F,14463.44,2023-09-07
1940,F,13696.09,2021-01-08
1037,F,21479.64,2022-08-15
1008,F,20812.94,2021-06-17
1655,M,22684.63,2022-04-10
1829,F,17991.84,2022-04-06
1899,F,21358.29,2021-11-25
1820,M,15682.84,2023-04-10
1927,M,20809.04,2022-02-16
1326,M,16811.3,2020-08-06
1219,F,21436.34,2022-11-20
1594,M,16848.57,2023-02-23
1934,F,13654.76,2020-02-01
1712,M,13504.89,2020-06-21
1214,F,11999.27,2020-04-11
1527,M,20922.52,2023-11-28
1435,M,12645.39,2023-06-27
1136,M,14795.09,2020-05-14
1933,M,11767.46,2023-04-12
1026,M,21819.08,2022-04-23
1814,F,22893.79,2020-10-18
1314,F,13522.26,2020-07-10
1190,M,17908.19,2022-06-09
1346,M,15484.31,2023-05-13
1286,F,18600.31,2021-02-21
1777,M,21667.03,2020-05-15
1683,M,21467.48,2020-03-02
1886,M,11815.76,2023-01-27
1986,F,15683.47,2021-05-02
1409,F,21786.25,2021-08-09
1301,F,11697.1,2021-08-23
1847,F,14484.36,2022-07-25
1627,F,16396.6,2023-08-16
1479,F,22005.05,2020-09-02
1665,M,12863.45,2023-05-17
1973,M,16105.19,2020-03-08
1678,M,21272.47,2021-09-03
1690,M,22454.39,2021-06-11
1601,M,10391.07,2022-11-29
1288,M,13399.25,2023-07-07
1985,F,15441.61,2021-05-09
1106,M,19746.98,2023-02-24
1883,F,22520.71,2022-08-08
1345,M,16828.93,2020-11-22
1397,M,14580.17,2021-12-14
1406,F,11872.14,2022-10-06
1699,F,19331.56,2021-04-21
1362,M,21264.12,2023-07-30
1893,F,17637.04,2023-12-14
1746,F,20369.69,2020-01-01
1225,F,17004.17,2022-04-30
1339,F,13833.11,2023-08-19
1430,F,14905.59,2021-07-11
1950,F,10856.2,2020-02-02
1273,M,12384.12,2023-05-11
1126,M,16646.02,2023-06-27
1711,M,16746.95,2020-11-30
1422,M,20005.72,2020-12-19
1218,M,22895.27,2022-03-19
1902,F,22049.46,2020-01-08
1274,M,17537.51,2022-06-06
1157,M,19695.71,2020-12-14
1128,M,13261.64,2022-09-03
1527,M,19820.86,2021-02-25
1256,F,12934.84,2021-10-07
1590,F,12701.88,2021-02-06
1460,F,11284.98,2022-12-13
1962,M,15678.86,2022-12-12
1127,F,14419.91,2022-10-30
1184,M,21208.88,2022-12-23
1009,F,15369.41,2022-09-03
1201,F,16961.32,2021-12-09
1480,F,19749.99,2023-01-06
1563,M,19033.1,2023-12-30
1943,F,21208.14,2021-01-11
1610,F,12097.7,2020-09-03
1717,M,19404.06,2022-12-24
1601,M,10314.37,2020-10-01
1862,F,20438.48,2020-03-23
1393,F,10740.26,2021-09-26
1139,M,14339.67,2021-04-23
1320,F,16007.35,2023-10-19
1491,F,12849.0,2021-02-03
1337,F,20263.65,2022-10-20
1920,M,20923.29,2023-11-07
1481,M,15965.64,2023-10-23
1342,M,16029.68,2020-01-26
1095,M,22980.35,2021-11-24
1144,M,21517.5,2021-08-28
1396,M,15030.99,2022-03-22
1748,M,13391.85,2023-03-19
1344,M,18191.63,2021-04-03
1002,F,20027.07,2020-01-05
1935,M,22039.51,2022-08-14
1064,F,11480.69,2020-02-19
1672,M,19824.55,2021-10-12
1569,F,10354.71,2022-07-20
1710,M,17847.69,2021-01-06
1437,F,13231.96,2022-12-21
1902,F,10996.3,2022-03-05
1983,M,11043.09,2023-03-24
1685,M,10435.68,2023-03-28
1462,F,12870.79,2022-11-27
1903,M,12819.34,2022-06-16
1949,M,15970.68,2020-10-09
1870,M,10392.29,2022-02-02
1190,M,19378.66,2020-06-21
1308,F,15321.17,2022-01-22
1792,F,15564.42,2021-03-15
1688,F,11867.15,2020-09-26
1138,M,17633.68,2020-02-14
1022,F,18696.63,2021-10-30
1173,F,22933.47,2023-11-09
1610,M,18529.73,2020-01-10
1433,M,18949.07,2023-10-28
1103,M,10632.86,2023-03-03
1885,M,20491.36,2023-11-07
1464,M,11227.68,2022-07-05
1944,M,13939.45,2021-10-01
1482,M,15155.55,2022-11-21
1600,M,10828.56,2020-10-29
1440,M,21058.86,2020-02-04
1470,M,11211.74,2021-07-10
1945,F,11241.96,2020-07-29
1381,M,19392.66,2021-02-15
1155,M,14455.45,2021-01-03
1340,M,10758.87,2023-10-10
1542,F,17358.93,2020-09-27
1014,M,10963.14,2020-02-17
1481,F,20450.76,2022-03-04
1104,F,19189.77,2021-08-04
1718,M,15713.34,2020-03-12
1238,F,20980.61,2021-12-01
1206,F,11149.78,2022-01-25
1196,F,11589.6,2020-09-06
1711,M,22791.34,2020-03-04
1013,M,10662.36,2022-03-25
1330,M,19642.35,2021-12-03
1222,F,10724.85,2020-02-21
1365,M,10613.39,2021-02-01
1522,F,18677.19,2023-09-06
1371,F,19793.74,2020-11-24
1018,M,12268.73,2023-07-30
1766,F,16190.36,2023-08-22
1683,M,21057.61,2021-08-05
1804,M,13386.53,2022-12-05
1679,M,17052.64,2023-07-12
1093,M,14678.86,2023-09-29
1743,M,11980.51,2020-11-22
1761,F,20952.86,2022-11-07
1782,M,22214.45,2021-06-03
1680,F,15717.36,2020-03-13
1600,F,10102.01,2023-07-31
1625,F,21075.21,2020-06-11
1707,M,15911.21,2023-03-11
1131,M,12957.97,2021-03-10
1026,F,11960.53,2023-12-19
1915,F,10277.26,2020-01-07
1598,M,16668.87,2021-07-26
1907,M,17790.28,2020-11-08
1318,F,10717.54,2020-06-02
1943,F,14271.39,2020-04-22
1085,F,13295.26,2020-05-27
1131,F,22071.27,2023-01-12
1212,F,18355.52,2020-10-17
1578,F,12365.26,2020-08-22
1584,M,19458.84,2020-10-06
1636,M,17030.09,2020-04-11
1313,F,14383.94,2022-04-14
1404,F,14426.17,2020-04-21
1194,M,21544.7,2023-11-04
1796,F,18405.12,2020-09-08
1888,F,14557.61,2020-12-20
1328,M,18329.19,2020-02-12
1887,F,18067.74,2020-06-09
1744,F,11330.98,2023-01-15
1183,M,15791.26,2022-07-09
1019,M,12758.28,2023-04-26
1515,F,10092.77,2022-05-08
1446,M,22797.13,2022-10-09
1999,M,19215.2,2023-12-20
1853,M,21820.31,2021-12-10
1545,M,22271.12,2020-02-15
1587,M,22165.39,2021-02-08
1110,M,17074.14,2020-08-19
1207,M,15296.04,2022-11-10
1535,F,20850.78,2021-03-01
1223,F,20402.25,2023-06-30
1787,M,14998.69,2022-02-16
1971,F,11261.41,2023-11-03
1677,M,16802.98,2020-05-16
1546,M,12340.97,2023-01-01
1814,F,18245.89,2022-10-27
1110,M,17292.84,2022-07-05
1498,M,15809.15,2023-10-23
1140,F,20037.0,2023-02-27
1686,F,19912.16,2023-10-03
1333,M,14103.09,2020-04-10
1465,F,22084.19,2020-06-22
1045,F,11345.74,2020-01-12
1695,M,20305.69,2021-07-14
1606,F,15079.96,2020-10-14
1680,M,15527.62,2022-07-02
1968,M,14015.86,2023-01-17
1808,F,17814.17,2022-09-22
1215,F,19016.02,2023-02-01
1294,F,14087.46,2022-08-23
1069,F,14951.5,2023-09-08
1162,M,16445.01,2023-06-06
1986,M,16146.49,2021-04-11
1714,M,10002.44,2022-12-10
1688,F,12569.29,2023-03-29
1549,M,15626.84,2023-07-01
1015,M,16173.38,2021-01-07
1235,M,15585.43,2023-10-23
1667,M,13005.98,2021-06-21
1542,M,22389.45,2021-12-02
1159,M,18038.72,2021-03-02
1967,M,10482.69,2022-11-09
1842,F,17801.38,2020-05-11
1578,F,13445.12,2021-06-27
1844,M,16062.4,2023-01-23
1468,F,19330.09,2023-08-11
1398,M,15036.7,2021-12-15
1082,F,18233.59,2021-12-20
1249,F,15864.91,2023-09-30
1588,F,12056.22,2021-02-18
1808,F,18542.24,2020-12-14
1032,M,11851.37,2021-11-12
1048,F,16283.38,2021-01-03
1722,F,22586.86,2020-05-22
1748,F,18129.54,2023-10-11
1319,M,15722.74,2020-12-28
1759,F,19283.43,2023-05-17
1805,F,19247.84,2021-06-01
1251,M,16958.93,2020-04-26
1404,F,11476.62,2022-08-03
1212,M,18003.88,2023-08-22
1152,F,14788.68,2020-03-09
1274,M,21967.87,2020-03-20
1725,F,10634.24,2023-11-09
1024,M,20034.38,2021-04-25
1308,F,12112.02,2021-03-04
1596,M,21381.06,2022-12-18
1923,F,21996.37,2021-02-15
1908,F,19934.89,2023-12-26
1449,M,15720.56,2021-10-19
1933,M,13296.57,2023-01-19
1448,F,21805.32,2021-01-29
1049,F,11669.82,2020-07-18
1949,F,20565.84,2023-09-22
1139,F,22446.89,2022-07-07
1895,F,20417.51,2020-07-22
1663,F,21737.52,2023-03-01
1022,M,10898.86,2023-01-23
1078,F,22228.85,2020-03-06
1422,F,17410.12,2021-06-24
1267,F,11407.2,2023-12-09
1877,F,19118.04,2020-04-08
1505,M,17405.19,2022-01-12
1515,M,12010.82,2022-12-11
1681,M,14747.67,2023-07-26
1558,M,18803.91,2020-04-06
1214,M,19293.93,2023-02-19
1505,F,14541.16,2020-09-03
1639,F,19592.81,2023-10-20
1255,F,17918.91,2022-09-23
1813,M,15951.59,2023-07-09
1321,F,12155.64,2023-09-03
1260,M,20457.59,2022-08-24
1926,F,17921.78,2022-07-29
1858,F,10360.63,2023-05-29
1437,M,16699.52,2020-07-14
1903,M,18581.15,2022-10-20
1813,F,14205.16,2021-07-25
1526,M,16293.46,2022-10-20
1491,M,22984.15,2022-06-01
1236,M,14803.27,2020-04-05
1120,F,18863.69,2023-10-10
1670,F,14315.26,2023-12-12
1588,F,19857.7,2020-06-19
1420,F,18748.46,2020-03-10
1314,M,20409.92,2022-08-31
1839,M,17187.29,2023-07-28
1924,F,15480.38,2023-07-30
1481,F,15166.07,2023-04-22
1124,M,11227.25,2023-02-23
1079,M,16063.95,2020-06-28
1991,M,20200.76,2021-04-02
1449,F,15390.79,2022-12-12
1612,F,11568.61,2022-11-03
1154,M,13213.51,2020-11-03
1714,M,14632.0,2021-08-23
1838,F,17595.8,2020-02-27
1012,F,17490.46,2021-09-07
1544,F,20062.07,2021-11-17
1744,M,22834.29,2023-01-21
1371,M,14340.59,2022-03-29
1100,M,19342.17,2020-05-28
1573,M,12755.76,2023-06-17
1310,M,13434.05,2021-06-23
1661,M,15589.96,2022-01-01
1858,F,13228.14,2022-09-10
1562,F,22938.86,2020-10-30
1848,F,10612.2,2022-01-26
1910,M,14061.3,2021-03-21
1853,F,19243.72,2022-04-27
1271,M,18484.07,2023-06-02
1830,F,16976.7,2022-03-16
1974,M,11049.46,2020-12-04
1649,F,13331.76,2021-09-26
1617,F,18946.73,2021-03-19
1458,F,18598.44,2022-07-24
1644,M,19393.56,2020-02-27
1991,M,12622.41,2022-09-30
1790,M,15103.22,2022-11-18
1909,F,16681.7,2022-04-30
1283,M,13205.04,2022-10-22
1672,F,11278.23,2020-03-23
1184,M,10707.85,2021-12-03
1243,F,14856.15,2021-01-01
1107,F,11921.49,2023-07-21
1433,F,11006.22,2022-10-08
1843,F,20051.09,2022-11-07
1082,F,11497.31,2022-11-02
1360,F,19805.79,2022-05-10
1917,F,15473.0,2021-02-03
1092,M,11544.11,2021-09-21
1119,F,12693.32,2021-01-17
1973,M,16226.46,2023-04-18
1504,F,10827.38,2022-07-17
1834,M,21894.09,2020-09-19
1584,M,17039.12,2021-09-30
1125,F,14670.1,2021-12-10
1464,M,22862.74,2022-02-09
1997,F,10851.11,2023-12-01
1918,F,16174.04,2020-02-18
1678,F,18198.5,2021-08-23
1311,F,15773.97,2022-10-18
1301,M,12646.28,2020-02-06
1649,M,10111.86,2023-06-03
1355,F,22382.69,2020-04-12
1946,M,17233.33,2021-12-31
1559,M,14511.06,2021-06-22
1828,M,13298.88,2023-12-02
1576,F,14382.01,2020-02-04
1074,M,18237.06,2022-08-31
1073,F,18549.07,2021-07-19
1419,F,20870.28,2023-02-12
1120,F,18872.68,2022-11-25
1265,F,17365.6,2022-05-24
1587,M,21210.65,2020-03-09
1975,F,14611.02,2022-08-28
1783,F,22214.75,2023-04-06
1353,M,12104.48,2022-04-04
1868,F,17739.16,2020-04-19
1478,F,15902.59,2022-05-20
1679,F,17397.04,2022-10-22
1843,M,12291.3,2023-06-11
1005,M,21037.25,2021-07-24
1873,M,22051.01,2021-10-24
1753,F,20070.85,2023-04-20
1624,M,11386.6,2020-07-01
1176,M,21080.1,2020-04-13
1470,F,13039.59,2020-05-26
1502,F,10747.03,2023-06-19
1805,M,13990.65,2021-07-11
1053,M,10944.42,2020-07-24
1841,F,16986.42,2020-07-16
1784,M,15044.88,2022-07-30
1131,M,20588.75,2023-02-02
1326,M,18141.63,2023-12-03
1843,F,20301.62,2020-02-21
1004,M,20035.24,2023-06-22
1025,M,15275.98,2020-12-28
1065,F,18430.84,2020-05-12
1436,M,19931.51,2022-10-25
1002,M,10117.19,2022-09-27
1809,M,17009.8,2022-08-05
1604,M,16273.95,2020-12-12
1524,M,15365.27,2021-06-12
1776,M,20430.5,2020-12-26
1113,F,20156.81,2023-10-26
1115,M,11972.66,2020-01-19
1709,F,21194.14,2023-01-25
1748,M,16473.27,2023-05-23
1182,M,22515.42,2023-04-23
1225,F,20625.22,2021-12-08
1632,M,20379.19,2022-05-01
1441,F,17922.6,2021-08-03
1055,M,14744.21,2020-07-31
1478,M,16755.85,2021-11-19
1677,M,21453.77,2022-08-08
1425,F,17064.05,2021-01-29
1372,F,19927.89,2022-03-12
1611,M,10596.5,2021-04-12
1462,F,15911.23,2022-10-08
1499,F,17043.49,2023-07-29
1809,M,10224.68,2021-05-29
1089,M,22150.01,2021-12-27
1041,F,16911.58,2021-04-02
1763,F,18084.29,2023-05-20
1800,M,14831.83,2022-10-04
1162,F,21790.24,2021-09-02
1656,M,21582.26,2022-12-02
1150,F,15905.95,2021-09-18
1830,F,19858.67,2022-11-15
1870,F,20647.21,2021-02-20
1360,M,19345.23,2020-02-24
1501,F,16587.68,2021-02-05
1010,F,13283.77,2022-02-14
1791,M,13864.35,2020-09-24
1817,M,20644.29,2022-10-04
1106,M,12161.86,2023-05-30
1313,M,12213.94,2020-09-05
1409,F,13292.06,2022-09-02
1273,F,17565.75,2021-11-25
1286,F,19190.06,2020-11-05
1926,F,11543.43,2021-05-30
1717,F,22868.96,2021-07-16
1719,M,21201.3,2022-02-08
1733,F,19397.57,2020-10-10
1082,F,15690.38,2021-01-14
1932,F,16335.0,2023-09-15
1266,F,16238.55,2022-07-07
1149,M,16231.08,2021-08-12
1473,M,10956.21,2023-10-24
1298,F,18440.82,2021-03-07
1521,M,20900.93,2021-12-01
1790,M,15187.14,2021-12-28
1838,F,14528.24,2021-05-15
1538,M,12826.68,2021-06-30
1871,F,12449.82,2021-12-04
1946,F,10271.05,2020-07-10
1245,M,11376.83,2023-09-22
1257,M,16723.44,2020-06-19
1865,M,13355.75,2022-08-23
1067,F,22624.91,2021-01-13
1379,F,21645.97,2020-03-16
1272,M,19617.85,2020-05-19
1687,M,10587.81,2021-01-04
1722,F,10170.33,2021-05-16
1607,F,16271.61,2020-04-09
1498,F,20868.86,2023-04-20
1995,M,10509.74,2022-11-15
1872,F,12743.09,2021-10-18
1306,F,20547.43,2023-08-21
1019,F,17714.06,2021-09-29
1107,M,19816.49,2022-08-03
1841,F,16091.12,2023-07-31
1444,F,13945.84,2020-02-17
1685,F,17297.96,2020-11-27
1450,F,13536.06,2022-11-02
1803,F,18977.47,2022-12-25
1379,F,11073.68,2020-09-27
1146,M,12605.14,2023-06-19
1847,M,10863.95,2020-08-31
1621,M,18909.55,2023-09-22
1769,M,18382.49,2022-03-20
1437,M,16312.0,2020-09-01
1024,F,15078.24,2023-05-24
1662,F,15464.33,2023-01-03
1134,F,18158.77,2020-02-06
1853,M,21719.33,2022-10-17
1972,F,12904.19,2022-10-04
1331,M,14466.45,2020-10-29
1411,F,22620.56,2021-12-28
1489,F,19637.1,2023-11-28
1442,F,10461.98,2021-01-16
1966,M,20618.85,2020-06-27
1225,F,21889.51,2022-10-31
1588,F,21683.99,2020-04-28
1403,M,13191.62,2022-06-28
1057,F,10508.87,2020-08-06
1012,F,14224.05,2022-04-14
1158,F,10611.38,2020-11-30
1958,M,21712.1,2021-05-14
1553,M,15270.06,2022-05-02
1247,F,11502.35,2022-09-30
1619,M,14922.59,2020-06-07
1554,M,10197.99,2022-11-10
1370,F,19775.96,2023-11-20
1922,M,12109.33,2021-05-04
1275,M,22879.57,2023-11-07
1338,F,12246.28,2021-07-10
1050,F,19611.27,2020-09-24
1512,M,10567.36,2021-12-11
1012,F,19391.84,2021-06-10
1506,F,11308.52,2023-04-20
1518,F,12395.68,2023-04-02
1960,M,19882.6,2020-12-16
1359,F,11516.88,2020-11-30
1410,M,19110.0,2023-08-31
1613,M,19249.02,2020-11-21
1998,M,20554.9,2020-11-14
1541,F,19016.87,2021-06-28
1651,M,18687.54,2022-04-25
1737,M,12295.69,2020-02-05
1541,F,10059.75,2021-08-20
1776,M,20657.81,2021-03-01
1510,M,17852.84,2021-09-18
1952,M,21952.71,2020-11-15
1396,M,20762.77,2022-02-07
1982,M,10425.83,2022-06-22
1580,F,16655.54,2022-03-10
1465,F,17652.13,2021-06-11
1043,F,10147.93,2021-08-14
1903,F,17828.43,2021-03-21
1501,F,17056.58,2021-02-12
1809,F,20527.81,2020-08-03
1509,M,21922.82,2023-06-23
1939,F,14797.68,2022-12-26
1979,M,17192.95,2020-09-03
1885,F,14068.93,2020-12-07
1962,M,19440.19,2020-06-30
1238,F,22995.64,2022-08-30
1154,M,17792.64,2023-04-26
1805,M,20883.24,2023-07-30
1281,F,21149.61,2021-03-12
1846,M,12746.48,2020-05-25
1715,M,20180.36,2020-12-27
1562,F,13560.36,2020-12-09
1851,M,20019.43,2022-04-23
1312,F,14398.77,2023-05-23
1779,M,17344.36,2023-04-30
1566,M,10383.4,2021-09-24
1000,F,14382.84,2021-01-01
1123,F,10720.82,2023-08-27
1816,F,15000.95,2020-04-25
1054,F,10307.67,2023-09-17
1732,F,14390.01,2023-11-09
1416,M,19093.24,2021-04-16
1668,M,18890.45,2022-08-27
1680,M,11244.28,2021-10-05
1595,M,16466.7,2021-01-16
1668,M,10598.79,2022-08-28
1736,F,13502.26,2020-08-25
1496,M,18423.51,2020-09-01
1787,F,13319.6,2020-07-21
1184,M,11326.74,2020-11-30
1831,F,16892.79,2022-07-21
1248,M,18011.93,2020-09-09
1987,M,18890.36,2020-10-25
1242,M,13045.82,2020-07-13
1999,M,21641.39,2021-11-05
1697,F,20132.34,2023-06-17
1380,M,15954.3,2023-07-29
1631,F,21087.23,2022-12-29
1562,F,15282.11,2021-09-13
1494,M,21119.77,2023-08-12
1979,M,20423.33,2020-06-07
1692,M,18067.72,2023-08-29
1948,F,22544.77,2020-04-26
1913,M,12920.52,2023-11-28
1177,F,10695.75,2021-06-23
1580,M,11286.15,2023-12-31
1176,F,19483.79,2021-03-30
1272,M,15697.52,2020-12-04
1902,F,21842.28,2020-05-28
1564,F,17801.37,2023-12-04
1186,F,17017.04,2022-11-25
1822,M,12188.29,2021-08-26
1572,F,11260.39,2021-04-16
1831,M,21861.76,2021-04-26
1967,M,20375.79,2020-06-26
1926,F,12541.76,2023-10-09
1186,F,21114.9,2021-12-01
1716,M,13097.79,2023-11-08
1748,M,11061.84,2020-03-08
1029,F,15506.24,2021-05-16
1407,F,13265.46,2020-02-24
1778,F,20050.01,2022-12-31
1235,F,22177.25,2023-06-28
1650,F,18030.37,2023-04-02
1007,M,11510.55,2021-05-02
1374,F,14208.46,2020-09-05
1945,F,18989.88,2023-01-28
1385,M,15616.3,2020-01-05
1310,M,15894.48,2022-09-06
1135,M,11335.68,2023-02-08
1594,M,12767.62,2020-10-21
1448,F,20100.86,2021-06-15
1087,F,17034.09,2021-12-23
1660,F,13396.81,2020-08-28
1023,M,18143.93,2022-11-13
1709,F,10773.19,2022-10-24
1384,F,17633.34,2022-05-05
1710,M,21674.6,2022-07-15
1426,M,15473.93,2022-02-02
1725,F,21844.14,2020-03-12
1868,M,18433.71,2020-05-14
1761,F,20964.44,2021-12-06
1878,M,20062.78,2022-03-07
1517,F,18802.84,2021-04-04
1864,M,13773.41,2021-11-13
1304,F,13623.01,2021-12-12
1815,F,18290.42,2022-03-14
1798,M,20585.11,2023-10-15
1301,M,18267.15,2021-09-20
1611,M,19241.78,2023-06-05
1011,F,20974.75,2023-07-26
1854,F,15085.84,2020-03-07
1410,F,22193.0,2022-12-04
1620,M,11350.61,2021-01-19
1575,F,20897.77,2020-11-03
1314,M,22848.88,2023-03-21
1081,F,17436.73,2023-10-13
1034,M,17268.6,2020-02-15
1056,F,19227.3,2023-04-19
1351,F,19501.06,2022-08-27
1874,F,20729.88,2023-03-30
1868,M,22679.63,2023-08-04
1104,F,13791.0,2023-12-18
1440,M,14567.95,2020-04-04
1987,F,12796.05,2023-05-27
1726,F,21643.8,2021-08-10
1642,M,10458.9,2020-05-27
1492,M,14495.68,2022-07-01
1776,M,12969.24,2020-06-29
1351,F,15443.92,2022-11-17
1088,M,16416.92,2021-07-11
1620,M,13892.72,2021-02-20
1115,F,22979.18,2023-09-30
1292,M,10723.09,2020-10-23
1303,M,11631.9,2021-07-26
1558,F,12890.32,2020-11-12
1968,F,13879.72,2023-07-19
1178,F,20347.46,2023-02-12
1094,F,17056.44,2023-10-25
1910,F,12556.9,2023-12-04
1513,M,10771.83,2020-09-20
1758,M,10649.56,2020-09-09
1320,F,17364.86,2023-10-25
1838,F,14320.61,2023-08-05
1626,F,18292.57,2022-03-28
1111,M,16234.25,2022-12-14
1262,F,20355.14,2020-01-17
1013,M,16158.15,2021-03-28
1125,M,17227.47,2023-06-30
1122,F,18880.14,2022-02-02
1670,F,14915.4,2022-02-15
1969,M,20814.67,2023-12-24
1097,M,12840.37,2021-03-31
1590,M,20534.74,2022-04-10
1269,M,16713.34,2023-03-08
1229,F,10342.14,2021-05-22
1668,M,12911.59,2023-11-16
1390,F,19862.54,2022-08-30
1269,M,13813.25,2022-07-24
1410,F,14232.61,2023-07-02
1479,F,20118.64,2020-07-20
1111,M,13135.95,2022-01-27
1408,M,15366.32,2022-12-24
1737,F,17762.6,2020-04-02
1601,F,11283.0,2023-11-23
1502,M,21565.36,2022-04-07
1610,M,10131.92,2020-07-26
1091,F,16428.33,2023-05-06
1044,F,14955.55,2021-09-06
1461,F,12033.41,2020-12-02
1156,M,17688.26,2022-02-09
1389,M,15519.72,2023-07-19
1033,M,10697.5,2022-09-06
1020,M,20459.37,2020-10-14
1314,F,15593.15,2022-12-11
1200,F,21534.52,2023-09-29
1980,F,15926.12,2022-10-04
1002,F,15238.3,2022-10-25
1671,M,10524.68,2021-12-05
1185,M,10462.56,2023-04-18
1868,F,18625.65,2020-09-12
1994,F,18830.54,2021-08-22
1621,F,14738.86,2022-11-11
1771,F,12943.19,2020-02-07
