id,gender,salary,doj
1190,F,13234.25,2022-04-22
1478,M,17210.87,2022-05-02
1043,F,17180.45,2023-05-30
1111,F,20533.93,2022-02-28
1699,M,17693.53,2023-07-08
1349,F,10731.47,2020-02-12
1721,F,12219.66,2021-10-28
1916,F,16531.58,2022-09-08
1603,M,11892.82,2022-11-26
1829,F,18654.79,2020-08-02
1908,M,16137.15,2023-10-17
1426,M,20833.61,2021-05-13
1635,M,19126.62,2023-07-17
1045,M,17594.81,2021-07-29
1878,M,13394.17,2020-04-07
1877,F,20234.61,2023-04-03
1658,M,14902.45,2020-10-08
1555,M,12269.56,2021-01-08
1557,M,12805.38,2023-08-01
1952,F,14466.4,2020-01-28
1726,M,13600.9,2022-04-02
1889,M,13521.38,2021-01-12
1736,M,12038.37,2022-08-20
1449,M,12223.27,2022-08-01
1338,M,10607.56,2021-12-15
1221,M,21302.5,2022-09-11
1640,M,22387.69,2023-06-13
1268,F,20244.26,2021-11-18
1256,M,17274.22,2021-06-09
1964,M,22642.14,2023-02-10
1088,M,13256.26,2023-05-11
1777,M,18083.27,2020-12-07
1598,M,18860.54,2021-10-02
1841,F,18654.78,2023-06-24
1994,F,20339.05,2020-02-25
1205,M,16941.03,2021-08-03
1203,F,14937.87,2021-02-01
1820,M,18115.79,2022-04-28
1659,M,22371.49,2023-05-12
1574,M,11924.46,2022-11-05
1719,F,18108.15,2022-01-18
1918,M,22816.36,2020-09-11
1353,M,18420.55,2022-08-18
1898,M,12967.91,2023-06-13
1146,F,18270.91,2020-10-23
1776,F,18955.53,2021-10-15
1637,F,22051.55,2021-12-24
1707,M,19661.27,2023-01-23
1648,F,10031.13,2021-06-02
1878,M,11109.66,2023-12-13
1416,F,15133.73,2022-01-28
1274,M,18661.69,2020-05-09
1538,F,20573.14,2023-11-04
1516,F,15383.37,2021-11-14
1631,M,16097.86,2021-01-26
1361,M,14404.4,2023-08-01
1774,M,17761.43,2020-09-06
1147,M,22669.15,2023-08-16
1653,M,18399.15,2023-07-25
1685,M,17537.52,2021-09-18
1021,M,12473.33,2021-03-25
1830,M,10597.7,2022-02-15
1212,M,10100.33,2023-06-12
1912,M,22820.16,2022-04-22
1892,F,20923.83,2023-02-04
1545,F,19600.63,2020-08-11
1118,F,21726.66,2020-03-17
1726,F,21866.63,2022-10-28
1759,F,15643.11,2022-06-05
1856,F,10888.2,2023-02-14
1542,F,13119.31,2023-08-05
1487,F,20477.28,2022-01-26
1677,M,14677.13,2020-01-07
1227,M,18146.18,2023-03-25
1853,F,13228.55,2021-03-21
1771,F,17604.03,2021-01-25
1244,F,21750.26,2021-03-03
1300,F,16659.12,2022-01-31
1199,F,16169.32,2023-10-07
1554,M,13035.9,2023-08-25
1444,M,19574.04,2022-09-11
1107,F,15621.7,2020-05-08
1707,M,18818.27,2022-03-22
1496,M,10421.95,2021-03-23
1614,M,14668.51,2023-11-07
1784,M,18746.22,2023-08-16
1254,F,14631.1,2020-11-16
1526,F,12067.85,2021-06-24
1863,M,10419.5,2023-08-26
1212,F,12325.35,2020-02-25
1101,F,17409.14,2021-12-03
1052,M,16585.45,2022-04-05
1528,F,11051.74,2023-03-10
1336,M,10766.47,2021-06-04
1241,F,14264.25,2022-11-09
1788,F,11110.27,2022-01-05
1902,F,11136.35,2021-03-18
1463,M,15030.52,2022-05-28
1369,F,22604.33,2021-03-11
1828,F,19970.45,2020-08-27
1640,F,16867.77,2022-03-11
1908,M,15277.72,2022-08-26
1792,M,13711.73,2023-08-28
1056,F,18493.75,2021-01-08
1256,M,12713.57,2020-03-17
1435,F,19090.78,2021-09-28
1200,F,11965.73,2020-08-02
1845,F,20936.02,2021-12-25
1114,F,22141.98,2020-08-14
1384,M,16991.06,2023-07-09
1383,F,11293.37,2021-07-30
1513,F,21047.49,2022-02-08
1412,M,19671.96,2022-04-10
1626,M,12856.75,2021-10-17
1875,M,18262.61,2021-11-26
1910,F,22644.3,2020-08-20
1124,F,13763.23,2020-11-16
1861,F,16808.55,2022-06-20
1090,F,13467.68,2020-07-19
1989,M,18377.98,2020-03-19
1651,M,11327.25,2020-05-01
1699,M,16723.59,2022-05-18
1193,F,18445.83,2022-04-28
1488,M,19303.38,2020-09-03
1374,M,21339.18,2022-03-16
1769,F,18757.82,2023-07-24
1574,F,13071.44,2020-08-02
1100,M,13035.45,2022-02-21
1417,M,10327.07,2022-06-09
1206,M,11680.27,2023-07-22
1961,M,21097.01,2020-10-11
1296,M,12851.99,2023-09-30
1767,F,16392.03,2021-10-31
1435,M,14816.98,2021-04-25
1739,M,17143.0,2022-05-26
1079,F,11948.09,2022-09-01
1257,M,22533.0,2023-01-25
1918,F,17686.03,2023-12-29
1545,F,14331.32,2022-07-09
1706,F,21070.98,2022-05-30
1321,F,18498.38,2022-07-26
1250,F,10004.58,2023-06-11
1372,M,15199.56,2020-09-13
1291,F,13153.23,2023-07-14
1059,F,17442.48,2021-08-09
1315,M,13716.48,2021-07-17
1148,M,16943.52,2020-03-20
1682,M,21401.48,2020-08-28
1336,M,19476.04,2023-05-11
1998,M,14272.2,2020-07-06
1710,M,19033.5,2020-04-25
1701,M,22566.13,2021-12-14
1995,M,14258.58,2023-02-20
1402,M,16245.64,2021-03-11
1125,F,15238.85,2021-04-08
1749,F,12527.97,2020-01-28
1119,F,20919.5,2023-03-31
1867,M,17227.89,2020-05-03
1934,M,22304.42,2022-03-24
1357,F,16756.05,2020-05-09
1743,F,21734.68,2020-07-21
1133,F,12628.73,2020-04-17
1602,F,14847.39,2023-02-03
1803,M,12273.91,2021-09-24
1426,F,17010.63,2023-10-14
1943,M,18310.75,2020-10-05
1920,M,12031.24,2022-11-06
1637,M,10538.73,2020-07-16
1659,M,10533.97,2022-02-09
1120,M,14835.2,2022-01-29
1431,M,15562.48,2020-04-22
1261,F,15811.21,2020-12-18
1339,F,16265.25,2020-08-13
1609,F,13673.24,2022-07-01
1574,F,11998.33,2020-06-16
1502,M,17624.17,2023-07-14
1673,F,17353.58,2021-12-21
1211,F,12798.36,2023-04-07
1709,M,16572.87,2020-11-21
1440,M,16963.91,2023-10-18
1679,F,17678.37,2022-06-19
1941,F,16825.59,2021-03-02
1110,F,19340.1,2021-09-03
1088,M,18353.74,2020-11-06
1150,M,16099.5,2023-08-06
1113,F,22866.03,2021-03-11
1272,F,22966.21,2021-05-06
1074,F,17443.04,2023-05-07
1321,F,16754.24,2023-04-20
1480,M,14680.36,2023-12-27
1174,M,22538.74,2021-04-15
1665,M,10836.85,2023-04-05
1844,M,13584.92,2021-11-17
1964,F,20975.51,2021-04-17
1328,F,19052.34,2021-09-29
1455,M,10598.7,2021-03-10
1375,M,11514.45,2023-11-03
1252,M,14555.51,2023-04-07
1818,F,12740.12,2022-01-06
1638,M,19956.86,2020-01-21
1544,M,16554.08,2021-07-05
1512,F,17056.23,2021-04-28
1024,M,11709.92,2022-03-17
1984,M,19257.9,2021-09-02
1382,M,19162.68,2021-06-27
1908,M,14287.51,2021-12-06
1108,M,18875.74,2023-03-25
1139,M,21730.78,2023-11-09
1947,M,21104.03,2023-09-23
1434,F,17508.83,2022-04-04
1196,F,16257.58,2021-05-24
1227,M,20362.48,2023-06-24
1882,F,18709.16,2021-07-07
2000,F,21655.94,2020-04-05
1770,F,10652.36,2022-03-08
1923,F,17888.83,2023-10-04
1649,F,10299.93,2022-04-29
1655,M,20488.66,2021-01-10
1170,M,21933.58,2022-04-10
1955,F,16332.99,2021-06-28
1469,M,16315.83,2021-04-29
1021,F,14417.85,2020-02-07
1059,M,19340.57,2021-11-01
1976,F,10315.05,2020-02-12
1094,M,18581.52,2020-12-28
1866,M,21684.01,2021-08-10
1069,M,17274.12,2022-11-27
1867,F,13276.65,2020-10-07
1828,M,14841.58,2021-12-19
1729,M,21008.59,2022-11-01
1564,M,22808.52,2022-09-16
1230,M,10053.04,2022-02-17
1502,M,10893.67,2021-11-03
1932,M,19784.03,2020-08-13
1834,M,22429.86,2021-09-06
1339,M,19184.84,2022-08-02
1580,M,21658.8,2021-09-27
1750,M,10331.55,2021-07-04
1300,M,13767.62,2021-09-14
1782,M,11087.77,2021-04-07
1955,F,11996.64,2021-05-03
1684,M,21223.25,2020-07-22
1000,F,21678.24,2022-09-25
1027,M,22573.31,2020-12-30
1470,F,14178.93,2021-11-30
1722,M,10086.71,2021-06-20
1873,F,20333.06,2020-02-02
1270,M,17041.81,2022-11-27
1504,F,10231.85,2021-08-27
1947,F,17195.87,2021-12-31
1148,M,10864.46,2023-02-14
1298,M,21637.43,2021-08-18
1609,F,11077.42,2022-03-28
1917,M,22640.69,2023-12-15
1071,M,10280.76,2020-04-08
1820,F,12639.75,2021-12-11
1442,M,13014.37,2022-04-28
1254,M,20227.61,2022-06-17
1847,F,17380.22,2020-12-03
1602,F,10937.67,2022-12-30
1654,F,15155.92,2022-10-31
1951,F,11649.32,2020-04-15
1653,M,20911.72,2021-05-20
1420,F,19038.22,2021-10-05
1196,F,16607.99,2022-02-26
1991,F,17375.39,2021-02-05
1438,M,13261.45,2023-08-09
1655,F,21195.24,2020-10-08
1087,F,14834.91,2023-08-11
1827,M,21182.44,2022-12-18
1609,M,17035.02,2020-05-28
1147,F,15182.37,2022-02-18
1810,M,18404.34,2021-02-03
1285,F,21921.23,2022-02-17
1923,M,21881.69,2023-03-06
1669,F,17498.55,2022-08-28
1915,M,21250.37,2020-10-25
1762,M,17095.24,2023-01-17
1511,F,17642.3,2023-07-18
1478,F,17416.65,2021-01-24
1857,F,13344.71,2020-03-04
1161,M,21991.49,2022-04-25
1154,M,22384.66,2021-04-25
1317,M,13575.55,2023-06-21
1828,M,10441.85,2020-03-17
1127,F,14136.78,2023-02-21
1524,M,16604.75,2023-11-09
1004,M,10120.78,2022-05-12
1369,F,20355.8,2020-07-18
1806,F,17202.02,2022-02-26
1939,M,19818.63,2023-04-17
1804,F,12387.13,2023-07-09
1619,F,18455.4,2022-03-24
1378,M,10312.62,2022-05-27
1989,M,22577.67,2023-05-09
1104,M,22718.87,2023-03-08
1549,M,13310.46,2023-10-28
1879,M,19687.49,2021-07-19
1488,M,17296.71,2022-05-29
1586,M,21051.64,2021-05-11
1192,F,14068.91,2021-05-25
1495,F,22443.72,2022-08-05
1668,F,17365.37,2022-12-18
1759,F,18217.17,2023-06-30
1958,F,19460.52,2023-03-28
1392,M,21842.58,2022-09-13
1158,M,18795.11,2023-08-31
1270,F,11306.28,2023-11-20
1999,M,19530.99,2021-01-16
1901,F,19732.91,2020-03-24
1656,M,17678.92,2022-04-25
1189,M,10048.26,2020-05-21
1767,F,18004.31,2023-10-20
1615,F,13839.89,2021-08-17
1551,F,15272.85,2022-05-07
2000,F,22995.36,2020-10-19
1604,F,12270.41,2021-02-11
1002,F,10242.63,2023-03-13
1782,M,18151.73,2021-09-24
1220,M,13530.74,2021-05-28
1564,M,18333.8,2021-04-07
1673,M,18299.25,2022-05-04
1054,F,13174.14,2020-09-17
1644,M,21590.77,2023-06-20
1609,M,11216.48,2022-02-21
1441,F,18699.12,2020-05-04
1137,F,19486.84,2021-04-20
1483,F,15382.28,2023-03-31
1122,M,22043.02,2023-05-02
1208,F,21281.83,2020-09-20
1531,F,17073.02,2020-03-29
1879,M,14022.88,2023-01-27
1158,F,18849.09,2022-06-26
1337,M,20653.38,2022-06-05
1685,M,17966.25,2021-12-22
1085,M,11973.82,2021-04-09
1292,M,16318.41,2022-11-30
1734,M,21505.8,2021-08-19
1425,F,20064.51,2020-03-20
1138,F,17978.55,2023-11-10
1966,F,16515.85,2020-02-01
1116,M,17185.53,2020-02-07
1886,M,10994.54,2023-10-16
1890,F,12415.88,2021-11-04
1838,F,11891.96,2023-07-12
1924,F,21053.17,2023-07-30
1770,M,16347.22,2022-07-18
1676,F,21997.7,2020-05-01
1721,M,21926.67,2021-09-03
1275,F,11988.69,2022-06-19
1528,M,17333.25,2020-01-18
1792,M,16681.28,2022-12-06
1150,F,20236.32,2022-11-19
1206,F,20038.79,2020-01-27
1798,F,11912.73,2022-11-15
1159,F,13065.83,2022-10-16
1445,F,11680.42,2021-01-15
1764,F,11157.79,2023-11-05
1217,F,14129.63,2022-09-05
1632,F,16582.39,2022-09-06
1828,F,14157.21,2020-07-16
1025,M,17001.39,2020-09-05
1943,M,20847.17,2020-12-23
1184,M,10416.23,2021-03-17
1707,M,18869.61,2021-11-13
1426,M,12215.05,2022-02-27
1023,M,14438.77,2023-11-30
1799,M,20078.23,2023-03-29
1944,M,20518.79,2020-10-14
1444,F,16370.37,2021-12-14
1533,M,14516.9,2020-04-08
1563,F,22802.48,2021-03-20
1467,F,10945.88,2020-08-21
1999,F,12593.56,2021-07-06
1508,F,10981.6,2023-06-17
1997,F,13467.29,2021-02-21
1217,F,21411.33,2022-04-19
1899,F,13001.06,2021-01-21
1833,F,17816.46,2022-07-30
1155,M,16317.17,2021-10-22
1205,M,10495.48,2020-09-19
1677,M,20804.72,2023-08-25
1733,M,20853.55,2021-10-17
1815,F,20382.18,2023-10-01
1355,M,11033.24,2021-12-24
1406,M,22997.99,2022-02-19
1478,F,18258.35,2022-01-23
1269,M,11210.86,2022-06-12
1571,M,11827.23,2023-12-06
1562,M,19265.84,2021-02-07
1761,F,22169.41,2021-10-14
1025,F,22392.25,2023-03-31
1812,F,17831.57,2021-09-03
1457,F,15969.04,2023-10-23
1442,M,11201.83,2022-01-01
1184,M,22207.57,2023-02-20
1091,M,19476.39,2021-07-11
1587,M,21490.94,2022-02-15
1384,F,17712.03,2021-07-31
1996,F,15777.45,2022-05-16
1687,M,20172.27,2022-12-09
1417,M,21672.39,2022-06-25
1176,M,14747.69,2023-05-11
1727,F,11004.3,2023-06-06
1300,F,15915.58,2020-01-02
1873,F,11838.52,2020-06-12
1650,F,19316.98,2021-06-27
1844,F,19544.4,2022-09-02
1510,M,21540.0,2021-09-11
1641,M,19147.92,2022-06-10
1544,F,21726.5,2022-04-26
1527,F,16173.33,2021-10-20
1179,M,18649.03,2022-11-15
1433,M,10019.12,2023-09-19
1809,F,10515.74,2023-08-16
1705,M,12583.86,2022-08-24
1872,F,14299.35,2020-05-02
1119,F,15395.96,2021-09-28
1063,F,17165.77,2020-07-06
1148,M,20574.9,2021-05-19
1584,M,17695.45,2022-05-17
1851,M,21772.91,2022-11-04
1771,M,21536.18,2023-01-21
1300,M,15997.97,2020-07-02
1488,M,20438.22,2020-10-02
1116,M,10167.23,2023-02-09
1257,M,16930.09,2022-09-25
1314,F,15113.73,2020-12-06
1031,F,19908.44,2022-01-02
1128,M,14226.41,2023-06-07
1407,M,10526.8,2020-03-02
1927,M,10741.06,2021-06-26
1610,M,15686.93,2020-10-10
1511,F,13361.99,2021-12-21
1339,M,20078.96,2021-05-31
1424,F,21936.16,2021-01-06
1173,F,22005.17,2021-07-27
1055,F,10411.11,2023-03-15
1341,M,13839.44,2022-03-05
1333,M,21397.88,2023-12-17
1558,F,22378.66,2023-04-18
1874,F,13865.8,2023-01-17
1944,M,13841.74,2020-03-31
1725,M,22397.17,2022-08-06
1905,F,12373.08,2021-09-29
1312,F,18006.48,2023-01-05
1675,F,22878.09,2023-08-17
1577,M,10479.37,2023-01-28
1424,F,10794.13,2020-07-23
1414,F,17388.97,2022-01-21
1978,F,12041.58,2021-11-17
1740,F,16076.57,2021-07-29
1195,M,16098.41,2023-04-09
1417,F,19542.33,2020-10-30
1373,M,19975.42,2020-01-20
1902,F,18706.65,2023-04-03
1075,M,19846.07,2023-12-02
1148,F,11518.22,2022-08-17
1754,M,10892.67,2022-08-22
1132,M,10672.0,2021-02-19
1210,F,17026.11,2021-07-31
1462,F,10785.39,2022-05-31
1355,F,21970.58,2020-09-23
1446,F,22760.62,2022-10-28
1127,F,18451.78,2020-07-10
1850,M,13754.99,2023-02-01
1898,F,11163.06,2022-08-19
1958,F,18492.84,2020-06-06
1802,F,11489.15,2023-10-22
1338,M,11800.35,2020-06-22
1492,M,13647.57,2021-05-05
1214,F,14650.97,2020-01-24
1186,F,20051.94,2022-07-08
1619,M,18145.47,2023-10-26
1467,F,17475.95,2023-05-28
1684,F,10792.74,2021-03-19
1477,M,13715.49,2022-05-25
1871,F,10328.32,2020-01-09
1406,M,11267.55,2020-09-26
1645,F,10219.55,2023-06-13
1189,M,22614.04,2021-03-03
1558,F,14974.26,2021-11-29
1775,M,22740.81,2021-08-25
1948,M,10670.88,2023-12-11
1971,M,14037.02,2020-03-09
1627,F,19996.18,2022-10-10
1386,M,12174.76,2022-09-20
1018,M,20535.68,2020-08-26
1864,M,15555.03,2021-05-12
1824,M,19133.43,2020-10-03
1924,F,13811.48,2020-04-10
1188,F,21075.98,2021-12-24
1513,F,18860.38,2023-06-19
1572,F,22490.42,2023-01-15
1769,M,19374.13,2023-01-04
1424,M,22630.73,2020-03-15
1497,M,20045.23,2022-11-20
1332,M,14034.82,2020-05-15
1351,F,14921.43,2022-12-16
1135,M,21122.39,2023-04-06
1970,F,15676.08,2023-04-13
1399,M,11963.08,2023-08-28
1166,F,20795.24,2021-03-18
1546,F,20525.17,2021-10-21
1276,M,19959.36,2020-11-18
1763,F,15002.08,2023-12-14
1022,M,15231.02,2021-09-18
1613,F,14669.45,2023-07-05
1524,M,15796.05,2021-01-30
1147,M,11168.12,2023-06-11
1645,M,17671.04,2021-02-02
1172,F,14101.45,2022-07-04
1117,M,11947.08,2020-04-06
1484,M,10657.8,2022-10-09
1605,F,10231.9,2020-08-10
1000,M,15442.76,2020-01-09
1893,F,10135.94,2022-06-07
1587,M,15582.57,2021-04-07
1787,F,19183.23,2023-04-30
1768,F,17796.09,2023-04-18
1538,F,12263.62,2022-09-10
1800,M,10378.19,2023-12-28
1858,F,13596.83,2020-10-29
1403,F,22122.67,2020-01-12
1447,F,16269.94,2021-11-04
1059,F,13056.42,2021-06-06
1153,M,11825.63,2022-11-01
1733,F,21950.35,2021-07-30
1076,M,12932.1,2023-06-10
1652,M,14350.93,2020-07-31
1773,M,11607.48,2022-11-15
1734,F,19292.69,2021-12-09
1386,F,22742.62,2023-07-04
1512,M,18505.97,2020-02-20
1902,F,14182.66,2023-12-14
1238,F,14779.34,2023-09-22
1518,M,18116.61,2021-12-30
1304,M,13351.29,2021-02-12
1248,F,20930.56,2022-04-07
1485,F,21137.89,2022-12-04
1692,F,17681.73,2022-08-22
1669,M,10702.79,2021-04-11
1745,F,20628.51,2020-04-29
1863,F,19531.25,2021-11-05
1377,F,16617.08,2021-03-22
1001,F,17117.55,2022-07-19
1461,F,14191.11,2023-03-11
1379,F,13696.65,2023-03-26
1716,M,10102.13,2023-09-09
1751,M,16361.34,2022-09-07
1211,F,13482.53,2022-08-02
1498,M,21554.42,2022-08-18
1820,F,14565.78,2021-06-28
1735,M,22592.75,2021-10-03
1312,F,11480.8,2022-10-13
1497,F,20148.34,2021-11-19
1466,F,17805.43,2021-04-29
1096,F,10257.9,2020-03-14
1530,M,14490.44,2020-04-19
1961,F,16914.85,2023-05-11
1992,F,13005.62,2021-11-08
1234,F,16238.28,2022-03-12
1819,M,12524.23,2020-06-21
1781,M,12530.76,2020-07-22
1608,M,19502.19,2021-07-14
1783,F,10719.46,2023-11-10
1175,M,14038.05,2023-07-28
1227,M,16015.2,2023-10-19
1337,F,12146.72,2022-06-09
1840,F,10433.68,2020-08-11
1083,F,13189.69,2022-08-27
1348,F,18644.09,2023-10-16
1686,M,13158.93,2023-06-16
1476,F,19972.17,2023-06-02
1927,M,14848.79,2020-03-14
1267,F,10554.92,2021-06-10
1752,M,10354.85,2020-04-01
1113,F,21537.53,2020-03-23
1065,M,20957.25,2022-03-04
1997,M,13016.83,2020-11-11
1812,F,12793.16,2020-01-19
1162,F,19094.8,2023-03-30
1868,M,20308.37,2023-01-16
1130,F,17572.51,2022-10-18
1762,F,10381.9,2021-09-05
1187,F,10337.45,2022-06-13
1276,M,20325.53,2023-07-01
1801,F,12921.91,2021-07-18
1552,F,14644.15,2020-08-27
1582,M,21176.55,2022-03-23
1040,M,13007.36,2023-02-19
1301,M,16974.33,2020-12-30
1035,M,18474.38,2021-12-21
1329,F,15452.2,2022-07-31
1084,M,16655.73,2022-08-25
1206,M,22556.6,2020-09-13
1560,M,19868.48,2020-01-16
1508,M,19132.81,2022-11-11
1578,M,15787.82,2020-06-24
1981,M,19423.1,2022-11-04
1717,M,14563.88,2022-10-16
1488,F,12270.92,2023-11-17
1939,M,16883.83,2020-03-05
1236,F,15263.23,2023-10-19
1659,M,12475.08,2020-03-29
1529,M,12296.96,2023-10-05
1156,F,21952.94,2022-12-05
1832,F,15756.93,2023-07-14
1998,F,11484.22,2021-04-28
1635,M,14939.38,2023-11-03
1340,M,20500.59,2022-06-23
1534,F,18591.29,2023-04-22
1927,F,19163.67,2022-03-23
1368,M,16081.36,2022-11-14
1931,F,19598.25,2021-05-07
1635,F,14811.79,2021-04-04
1741,F,14987.15,2022-01-09
1220,F,14071.2,2021-08-09
1415,M,17275.7,2021-01-12
1532,M,17952.11,2021-12-08
1966,F,17233.3,2021-10-14
1743,F,14363.84,2020-12-09
1790,M,13630.26,2022-12-03
1280,F,18497.64,2021-06-10
1207,M,21220.89,2020-09-15
1786,F,20758.91,2020-04-14
1278,M,18214.91,2021-05-20
1885,F,16403.86,2021-05-09
1239,F,12094.86,2021-09-21
1437,M,14320.2,2022-01-10
1311,F,17139.73,2023-02-24
1189,M,16506.48,2021-08-27
1473,F,15451.75,2022-11-19
1526,F,17693.94,2020-02-29
1406,F,20408.41,2023-11-10
1353,M,19488.03,2020-09-01
1226,M,18957.9,2021-10-06
1730,F,12910.55,2021-03-06
1651,F,20723.88,2020-05-31
1397,M,16928.3,2021-04-19
1846,F,20961.94,2023-10-17
1807,F,17133.3,2021-05-21
1187,M,21924.47,2022-12-07
1415,M,19545.94,2020-12-24
1857,M,16144.73,2020-02-02
1456,M,11737.08,2020-12-11
1050,M,22165.34,2020-12-20
1744,F,17467.3,2020-02-15
1066,F,18861.39,2021-05-30
1027,M,12123.22,2023-12-20
1592,F,14738.05,2021-05-21
1817,M,11110.45,2020-03-13
1999,F,17224.03,2023-05-05
1907,F,16704.96,2023-09-17
1124,F,21345.92,2023-01-22
1181,M,22878.48,2020-11-25
1810,M,15424.16,2022-03-13
1015,M,19810.18,2023-09-09
1576,F,11784.94,2020-03-07
1054,M,10334.82,2020-10-04
1004,M,12298.29,2022-08-12
1987,M,16843.4,2023-11-26
1132,M,14568.81,2021-04-13
1266,M,14162.27,2021-04-09
1666,M,14904.61,2020-09-12
1009,M,19233.58,2023-12-26
1995,M,11275.25,2021-02-25
1993,M,14199.12,2022-02-09
1172,F,14267.72,2021-07-02
1645,M,21931.68,2022-01-26
1393,M,14911.79,2021-01-22
1487,F,20824.0,2020-07-13
1474,M,15555.81,2022-05-02
1571,F,12285.77,2022-04-14
1319,F,14634.66,2023-07-02
1013,M,22952.18,2023-11-27
1724,F,20060.24,2021-01-12
1358,M,11380.59,2022-07-09
1214,F,10430.02,2020-04-10
1723,M,12187.83,2020-03-13
1565,F,12142.63,2020-05-19
1662,F,13719.54,2022-12-31
1835,M,17978.28,2022-03-31
1801,F,14691.42,2023-11-11
1127,M,10938.15,2020-08-19
1210,M,19439.1,2023-06-04
1169,F,16095.92,2022-07-02
1240,F,15513.79,2023-09-29
1669,M,21877.61,2022-02-09
1850,F,17943.55,2022-12-26
1230,M,15579.35,2021-08-07
1300,F,18807.31,2023-11-18
1824,M,12385.42,2020-12-13
1192,F,16567.39,2022-06-19
1435,M,21556.37,2023-05-07
1358,M,10178.42,2020-06-23
1470,M,22858.71,2020-03-10
1416,F,14479.96,2023-07-04
1266,M,17197.06,2021-10-09
1994,F,19902.66,2023-06-02
1430,F,15752.71,2023-02-26
1642,M,10639.34,2021-01-01
1168,M,22613.85,2023-07-09
1342,F,12615.4,2020-10-06
1275,F,19481.73,2023-04-15
1784,F,11493.96,2021-08-27
1694,F,13501.55,2020-04-27
1920,F,20687.03,2021-09-07
1680,M,18775.7,2022-01-02
1253,F,18142.31,2021-06-06
1134,F,20410.18,2021-01-04
1570,M,11201.22,2021-06-27
1011,M,18317.61,2022-12-20
1664,F,15715.2,2021-09-13
1225,M,12578.01,2022-03-11
1799,M,14322.19,2021-03-23
1364,F,10520.77,2021-02-04
1619,M,18677.28,2020-04-14
1650,M,11981.39,2022-04-20
1298,M,18411.24,2022-01-21
1465,F,21253.52,2020-01-20
1436,F,11562.19,2023-07-26
1007,F,20576.86,2020-09-15
1816,F,19005.16,2022-02-26
1606,M,13950.67,2023-05-12
1724,M,22795.95,2022-10-15
1426,M,21950.64,2022-08-07
1171,M,22014.51,2023-10-14
1208,M,15774.02,2023-01-21
1815,F,17325.44,2020-02-02
1305,F,20164.11,2022-12-05
1998,F,12622.46,2020-05-06
1397,F,19628.68,2020-08-02
1736,M,14095.97,2023-04-02
1958,F,19897.3,2022-07-14
1018,M,21563.88,2023-09-24
1450,F,18529.62,2021-03-16
1843,M,15283.27,2021-03-15
1092,M,11755.16,2021-07-02
1631,F,11468.99,2023-05-22
1581,M,16484.46,2020-03-25
1230,F,17053.08,2023-08-19
1390,F,18041.1,2022-01-16
1762,F,14152.53,2021-04-04
1024,F,18760.16,2022-10-27
1639,F,21907.33,2023-10-25
1873,M,12297.8,2022-07-30
1778,F,15117.78,2021-11-27
1603,F,13895.79,2022-06-27
1984,M,18017.09,2021-05-10
1800,M,22459.15,2023-04-06
1711,M,10375.68,2020-09-26
1398,M,16669.45,2021-10-15
1530,M,11555.79,2020-05-23
1574,M,12261.93,2021-01-02
1988,F,13579.6,2023-03-10
1209,M,21886.15,2021-09-28
1455,M,22114.0,2023-11-22
1821,F,17442.17,2020-02-27
1245,F,17629.96,2020-02-26
1459,F,20108.41,2023-02-09
1200,F,15435.75,2020-10-01
1312,F,18343.44,2023-04-27
1276,M,10158.17,2022-03-21
1708,F,13005.47,2022-10-11
1721,F,21317.67,2022-07-30
1141,F,14851.84,2021-02-12
1306,F,22693.07,2022-03-26
1627,M,16427.72,2023-12-27
1352,F,21476.94,2021-08-07
1591,M,13739.49,2021-08-06
1254,F,11278.89,2022-11-21
1062,F,20158.88,2022-10-09
1724,F,15794.6,2020-09-03
1275,F,19172.84,2023-07-20
1685,M,19168.86,2023-07-25
1415,F,16666.79,2021-07-12
1391,M,16538.14,2020-05-28
1841,M,20936.78,2021-03-28
1593,M,10183.05,2022-11-14
1336,F,20814.7,2023-08-13
1576,M,13614.91,2023-02-27
1919,M,10334.31,2021-05-04
1436,M,18517.0,2023-05-16
1766,F,10506.12,2020-09-08
1970,F,21742.29,2020-08-30
1065,F,19180.36,2023-03-28
1347,F,15023.97,2022-09-11
1377,M,20045.35,2021-03-16
1625,M,20952.88,2020-12-28
1453,M,16790.99,2021-01-18
1523,F,15897.94,2023-10-30
1665,M,17764.98,2020-02-21
1847,F,10486.41,2023-08-13
1280,M,13210.4,2022-10-07
1166,F,19776.24,2022-06-09
1323,M,21001.73,2022-08-17
1420,F,21970.7,2022-11-24
1006,F,12885.34,2021-02-13
1404,F,13544.7,2023-02-26
1162,M,10867.38,2021-08-07
1305,M,11536.05,2022-06-26
1976,F,10631.55,2020-04-22
1142,M,11059.47,2022-11-02
1406,M,11020.96,2023-06-08
1098,F,15019.18,2021-04-14
1591,M,16207.07,2023-01-20
1991,F,15332.24,2023-08-12
1389,M,18178.27,2021-10-10
1881,M,18968.48,2021-11-21
1372,M,17028.29,2021-10-15
1640,M,10658.68,2022-04-22
1042,M,16376.83,2023-02-24
1119,M,18193.42,2021-01-17
1380,M,10693.61,2023-12-11
1364,M,21402.34,2022-10-23
1856,M,10815.5,2020-05-21
1239,M,22079.94,2021-05-27
1240,F,18623.39,2021-10-07
1571,M,17735.64,2022-04-12
1107,M,21969.23,2020-11-26
1513,F,20037.37,2022-07-26
